id,date,builtin,call,communication,entertainment,finance,game,office,other,screen,sms,social,travel,unknown,utilities,weather,mood
AS14.08,2014-04-29,0.36682,0.0,0.54273,0.57375,0.0,0.0,0.0,0.05949,0.27901,0.0,0.349,0.0,0.0,0.0,0.0,0.14583
AS14.08,2014-04-30,0.43387,0.0,0.75447,0.6459,0.0,0.0,0.0,0.05406,0.69345,0.0,0.26924,0.0,0.0,0.0,0.0,0.52778
AS14.08,2014-05-01,0.53972,0.0,0.99139,1.0,0.0,0.0,0.0,0.13351,1.0,0.0,0.22235,0.0,0.0,1.0,0.0,0.66667
AS14.08,2014-05-02,0.40382,0.0,0.12814,0.41494,0.0,0.0,0.0,0.08934,0.00134,0.0,0.21825,0.0,0.0,0.2687,0.0,0.75
AS14.08,2014-05-03,0.52734,0.0,0.57058,0.0,0.0,0.0,0.0,0.04511,0.03915,0.0,0.21868,0.0,0.33236,0.71698,0.0,0.83333
AS14.08,2014-05-04,0.60002,0.5,0.46048,0.0,0.0,0.0,0.0,0.03229,0.26709,0.0,0.34376,0.0,0.97625,0.0,0.0,0.58333
AS14.09,2014-03-21,0.44095,0.2,0.66458,0.37555,0.0,0.0,0.26438,0.97733,0.20669,0.5,0.0,0.0,0.0,0.25445,0.0,0.54545
AS14.09,2014-03-22,0.64772,0.0,0.84571,0.60058,0.0,0.0,0.61949,0.90714,0.3424,0.0,0.70762,0.7199,0.0,0.15992,0.30817,0.54545
AS14.09,2014-03-23,0.73738,0.0,0.88497,1.0,0.0,0.0,0.0,0.76963,0.53849,0.5,0.43511,0.72009,0.0,0.32223,0.0,0.45455
AS14.09,2014-03-24,0.53192,0.0,0.88236,0.31643,0.75502,0.0,0.3789,0.80565,0.44018,0.0,1.0,0.75517,0.8775,0.70809,0.0,0.63636
AS14.09,2014-03-25,0.74905,0.06667,0.82141,0.57241,0.87867,0.0,0.56362,0.77976,0.54264,0.0,0.70813,0.47963,0.0,0.32006,0.64548,0.25455
AS14.09,2014-03-26,0.83244,0.2,0.71261,0.50078,0.77692,0.0,0.16184,0.70238,0.6497,1.0,0.84734,0.0,0.0,1.0,0.0,0.81818
AS14.09,2014-03-27,0.69214,0.06667,0.5648,0.47703,0.0,0.0,0.0,0.83157,0.29951,0.0,0.91374,0.09538,0.71759,0.0,0.6056,0.83636
AS14.09,2014-03-28,0.8061,0.26667,0.84183,0.63964,0.7603,0.0,0.45621,1.0,0.80275,0.0,0.83532,0.94162,0.43996,0.98446,0.0,1.0
AS14.09,2014-03-29,0.79137,0.33333,0.905,0.52771,0.0,0.0,0.0,0.75743,0.56699,0.0,0.77071,0.69224,0.0,0.33267,0.0,0.90909
AS14.09,2014-03-30,0.93499,0.13333,0.90601,0.52837,0.58616,0.0,0.0,0.68196,0.65907,0.5,0.91087,0.0,0.0,0.37331,0.87378,0.81818
AS14.09,2014-03-31,0.83201,0.2,0.8973,0.44573,0.86248,0.0,0.37931,0.71196,0.51041,0.0,0.35419,0.86868,0.0,0.37249,0.0,0.54545
AS14.09,2014-04-01,1.0,0.33333,1.0,0.58337,0.90713,0.0,0.0,0.75801,1.0,0.0,0.68797,0.67333,1.0,0.4152,0.0,0.76364
AS14.09,2014-04-02,0.92715,0.13333,0.53623,0.37031,0.0,0.0,0.0,0.79413,0.2553,0.0,0.52159,0.0,0.0,0.94358,0.78019,0.25455
AS14.09,2014-04-03,0.82452,0.2,0.77864,0.38626,0.86249,0.0,0.37656,0.82029,0.45536,0.0,0.78597,1.0,0.66692,0.0,0.0,0.76364
AS14.09,2014-04-04,0.72703,0.2,0.87874,0.50397,0.73076,1.0,0.0,0.74917,0.5187,0.5,0.75215,0.76785,0.0,0.3241,0.0,0.63636
AS14.09,2014-04-05,0.51574,0.0,0.8727,0.44946,0.0,0.85225,0.16277,0.79013,0.40304,0.0,0.6908,0.0,0.0,0.16038,0.0,0.72727
AS14.09,2014-04-06,0.72398,0.0,0.86233,0.55148,0.74535,0.0,0.37586,0.72324,0.53852,0.0,0.81771,0.0,0.24703,0.72503,0.71495,0.47273
AS14.09,2014-04-07,0.66805,0.0,0.84126,0.40188,0.81743,0.0,0.32524,0.75696,0.39413,0.0,0.83898,0.79997,0.0,0.0,1.0,0.25455
AS14.09,2014-04-08,0.69734,0.0,0.74364,0.85801,0.95549,0.0,0.16507,0.76323,0.29042,0.5,0.52386,0.81541,0.0,0.0,0.0,0.61818
AS14.09,2014-04-09,0.79139,0.2,0.7426,0.44237,0.60034,0.0,0.0,0.6194,0.31019,0.0,0.4966,0.45034,0.0,0.0,0.0,0.36364
AS14.09,2014-04-10,0.61599,0.06667,0.57508,0.28783,0.0,0.0,0.0,0.54727,0.13883,0.0,0.77634,0.0,0.66201,0.25437,0.0,0.18182
AS14.09,2014-04-11,0.14235,0.0,0.55732,0.2319,0.60323,0.0,0.0,0.54646,0.41079,0.0,0.0,0.87391,0.7642,0.0,0.0,0.47273
AS14.09,2014-04-12,0.0,0.13333,0.73574,0.33023,0.0,0.0,0.0,0.72325,0.19341,0.0,0.0,0.0,0.0,0.94295,0.0,0.54545
AS14.09,2014-04-13,0.33339,0.0,0.46125,0.05238,0.0,0.0,0.0,0.50563,0.06358,0.5,0.0,0.82259,0.0,0.16049,0.0,0.18182
AS14.09,2014-04-14,0.56061,0.06667,0.23405,0.16226,0.0,0.0,0.41827,0.59473,0.03213,0.5,0.0,0.59646,0.0,0.0,0.0,0.10909
AS14.09,2014-04-15,0.62061,0.06667,0.49981,0.31184,0.94168,0.0,0.0,0.45521,0.11017,0.5,0.0,0.0,0.0,0.0,0.0,0.18182
AS14.09,2014-04-16,0.31137,0.0,0.31231,0.13504,0.0,0.0,0.0,0.62106,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-04-17,0.45037,0.06667,0.67324,0.22063,0.68141,0.0,0.0,0.63611,0.14306,0.5,0.0,0.51706,0.76256,0.41656,0.0,0.54545
AS14.09,2014-04-18,0.63026,0.13333,0.46711,0.38101,0.82663,0.0,1.0,0.46633,0.15526,0.5,0.53865,0.42912,0.0,0.31978,0.0,0.4
AS14.09,2014-04-19,0.34257,0.0,0.55618,0.19933,0.0,0.0,0.376,0.55946,0.11789,0.0,0.53235,0.84241,0.0,0.0,0.0,0.90909
AS14.09,2014-04-20,0.14252,0.0,0.2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82185,0.56456,0.0,0.0,0.0,0.27273
AS14.09,2014-04-21,0.54489,0.13333,0.0,0.18932,0.6623,0.0,0.0,0.51787,0.03412,0.0,0.0,0.0,0.71153,0.26813,0.0,0.36364
AS14.09,2014-04-22,0.86651,1.0,0.57758,0.37277,0.0,0.0,0.0,0.0,0.1751,0.0,0.48671,0.0,0.0,0.0,0.0,0.4
AS14.09,2014-04-23,0.86593,0.13333,0.55727,0.33918,0.80483,0.0,0.0,0.58258,0.2001,1.0,0.49536,0.0,0.52206,0.0,0.0,0.30303
AS14.09,2014-04-24,0.41289,0.33333,0.34485,0.13645,0.0,0.0,0.0,0.37938,0.02739,0.0,0.0,0.22053,0.0,0.0,0.39805,0.61818
AS14.09,2014-04-25,0.20863,0.0,0.51782,0.29911,0.73121,0.0,0.0,0.59496,0.06733,0.0,0.0,0.0,0.64914,0.0,0.6008,0.63636
AS14.09,2014-04-26,0.55933,0.0,0.6303,0.12799,1.0,0.0,0.0,0.66859,0.10997,0.0,0.32643,0.0,0.0,0.0,0.72556,0.90909
AS14.12,2014-03-27,0.0638,0.22222,0.58352,0.18432,0.0,0.0,0.0,0.93093,0.23555,0.0,0.92624,0.0,0.0,0.47606,0.0,1.0
AS14.12,2014-03-28,0.52835,1.0,0.92417,0.90143,0.0,0.0,0.0,1.0,0.5102,0.0,0.83622,0.0,0.0,0.71902,0.0,0.88636
AS14.12,2014-03-29,0.60197,0.55556,0.70155,0.57003,0.0,0.0,0.0,0.64777,0.47775,0.0,0.35192,0.62241,1.0,0.58449,0.0,0.88636
AS14.12,2014-03-30,0.08609,0.11111,0.52827,0.38653,0.0,0.0,0.0,0.67967,0.05002,0.0,0.24636,0.0,0.0,0.73505,0.0,0.45455
AS14.12,2014-03-31,0.12774,0.11111,0.45324,0.35213,0.40955,0.39405,0.43013,0.57619,0.09736,0.0,0.2581,0.89482,0.0,0.0,0.0,0.72727
AS14.12,2014-04-01,0.21032,0.22222,0.97243,0.49962,0.66366,0.24737,0.0,0.52222,0.41152,0.0,0.79606,0.56982,0.0,0.0,0.0,0.72727
AS14.12,2014-04-02,0.09725,0.33333,0.89334,0.50215,0.80053,0.0,0.88785,0.99857,0.6806,0.0,0.69681,0.44198,0.0,0.0,0.0,0.54545
AS14.12,2014-04-03,0.35341,0.33333,0.95237,0.61345,0.80692,0.0,1.0,0.44184,0.4844,0.0,0.90808,0.79735,0.0,0.0,0.0,0.27273
AS14.12,2014-04-04,0.19203,0.88889,0.68219,0.31892,0.0,0.0,0.92904,0.5384,0.319,0.375,0.65177,1.0,0.0,0.0,0.0,0.77273
AS14.12,2014-04-05,0.25702,0.33333,0.08332,0.66128,0.60967,0.25525,0.0,0.86745,0.16092,0.125,0.60376,0.72264,0.0,0.0,0.0,0.63636
AS14.12,2014-04-06,0.0,0.0,0.0,0.45889,0.0,0.0,0.0,0.41447,0.03339,0.0,0.31103,0.78712,0.0,0.0,0.0,0.65909
AS14.12,2014-04-07,0.25477,0.0,0.46416,0.50819,0.64514,0.74368,0.26657,0.77153,0.23136,0.0,0.71895,0.74265,0.0,1.0,0.0,0.72727
AS14.12,2014-04-08,0.41554,0.22222,0.71972,0.66143,0.86969,0.0,0.68267,0.52102,0.35568,0.0,0.81075,0.64226,0.0,0.0,0.0,0.65909
AS14.12,2014-04-09,0.98116,0.0,0.80133,0.77819,0.6035,0.82336,0.77078,0.44977,0.54551,0.0,0.8824,0.56545,0.0,0.77002,0.0,0.20455
AS14.12,2014-04-10,0.32365,0.0,0.40373,0.36745,0.0,0.28773,0.0,0.71814,0.34242,0.0,0.97883,0.0,0.0,0.0,0.0,0.72727
AS14.12,2014-04-11,0.69936,0.22222,0.00647,0.33381,0.0,0.0,0.0,0.5394,0.16225,0.0,0.69463,0.73368,0.0,0.0,0.0,0.81818
AS14.12,2014-04-12,0.39839,0.0,0.82319,0.47283,0.0,0.0,0.36918,0.94284,0.31208,0.0,0.63692,0.86022,0.0,0.6796,0.0,0.90909
AS14.12,2014-04-13,0.1921,0.33333,0.77523,0.60143,0.0,0.0,0.5684,0.90859,0.39654,0.0,0.89532,0.68037,0.0,0.47461,0.0,0.36364
AS14.12,2014-04-14,0.2584,0.11111,0.63612,0.69578,0.51666,0.0,0.0,0.96171,0.34564,0.0,0.79259,0.0,0.0,0.63666,0.0,0.81818
AS14.12,2014-04-15,0.34992,0.66667,0.86948,0.25538,0.61252,0.0,0.76546,0.67447,0.3051,0.0,0.78612,0.0,0.0,0.47936,0.0,0.90909
AS14.12,2014-04-16,0.39945,0.33333,0.87231,0.56732,0.0,0.0,0.0,0.817,0.29575,0.25,0.54648,0.65503,0.0,0.0,0.0,1.0
AS14.12,2014-04-17,0.16472,0.22222,0.80012,0.36509,0.64641,0.0,0.71722,0.61577,0.34025,0.0,0.87618,0.74973,0.0,0.47474,0.0,0.90909
AS14.12,2014-04-18,0.08344,0.0,0.21732,0.50521,0.38328,0.0,0.0,0.68966,0.22551,0.0,0.78198,0.82984,0.0,0.42694,0.0,0.81818
AS14.12,2014-04-19,1.0,0.44444,0.72732,0.53334,0.0,0.0,0.0,0.77507,0.31107,0.25,0.6754,0.61131,0.0,0.0,0.0,0.45455
AS14.12,2014-04-20,0.47387,0.0,0.50789,0.63854,0.0,1.0,0.65605,0.64135,0.79617,0.0,0.94608,0.81634,0.0,0.5545,0.0,0.72727
AS14.12,2014-04-21,0.19286,0.11111,0.62101,0.03178,0.0,0.6543,0.0,0.53859,0.1208,0.0,0.55852,0.59654,0.0,0.36906,0.0,0.54545
AS14.12,2014-04-22,0.36663,0.22222,1.0,1.0,0.59053,0.0,0.0,0.74827,1.0,0.0,1.0,0.97158,0.0,0.43369,0.0,0.77273
AS14.12,2014-04-23,0.19756,0.66667,0.40287,0.45522,0.0,0.0,0.56506,0.42695,0.20788,0.0,0.77952,0.74685,0.0,0.0,0.0,0.45455
AS14.12,2014-04-24,0.42031,0.11111,0.1877,0.49785,0.77417,0.0,0.75722,0.45668,0.28964,0.0,0.85519,0.87366,0.0,0.0,0.0,0.81818
AS14.12,2014-04-25,0.32055,0.33333,0.38095,0.0,0.71975,0.0,0.0,0.55233,0.15328,0.125,0.54704,0.89651,0.0,0.9578,0.85294,0.36364
AS14.12,2014-04-26,0.13424,0.66667,0.19229,0.30322,0.0,0.0,0.0,0.47949,0.07122,0.0,0.29089,0.89293,0.0,0.0,0.70153,1.0
AS14.12,2014-04-27,0.07161,0.11111,0.19465,0.45429,0.0,0.0,0.41197,0.87848,0.17352,0.0,0.50844,0.97149,0.0,0.0,1.0,0.54545
AS14.12,2014-04-28,0.30441,0.22222,0.50597,0.33127,0.68502,0.0,0.0,0.51826,0.10568,1.0,0.52086,0.65427,0.0,0.0,0.0,0.81818
AS14.12,2014-04-29,0.32348,0.44444,0.558,0.31924,0.0,0.0,0.76363,0.59656,0.23678,0.0,0.85153,0.0,0.0,0.0,0.0,0.54545
AS14.12,2014-04-30,0.2672,0.22222,0.76094,0.58043,0.0,0.0,0.5363,0.35164,0.24025,0.0,0.59562,0.82989,0.0,0.43132,0.0,0.65909
AS14.12,2014-05-01,0.23141,0.0,0.87208,0.55895,1.0,0.82493,0.63497,0.78159,0.52771,0.25,0.86037,0.76095,0.0,0.47588,0.0,0.63636
AS14.12,2014-05-02,0.37673,0.11111,0.92105,0.8186,0.90889,0.0,0.54078,0.52921,0.92429,0.0,0.98596,0.74122,0.0,0.42888,0.0,0.31818
AS14.12,2014-05-03,0.39432,0.11111,0.5946,0.38676,0.65396,0.0,0.63279,0.57863,0.19696,0.125,0.62768,0.095,0.0,0.83672,0.0,0.36364
AS14.12,2014-05-04,0.42224,0.0,0.25807,0.62507,0.0,0.0,0.0,0.51348,0.32509,0.0,0.94976,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-05-05,0.21222,0.22222,0.61446,0.08076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54545
AS14.13,2014-03-13,0.2436,0.25,0.59825,0.55197,0.0,0.0,0.0,0.73694,0.07836,0.0,0.33143,0.0,0.0,0.0,0.0,0.66038
AS14.13,2014-03-14,0.88724,0.0,0.84321,0.59105,0.0,0.0,0.0,0.85101,0.47849,0.42857,0.68703,1.0,0.0,0.0,0.0,0.81132
AS14.13,2014-03-15,0.9119,0.0,0.79981,0.83358,0.0,0.0,0.0,0.84549,0.30243,0.42857,0.57972,0.0,0.0,0.0,0.0,0.66038
AS14.13,2014-03-16,0.3762,0.0,0.62375,0.46896,0.0,0.0,0.0,0.93115,0.3214,0.0,0.58199,0.0,0.87029,0.0,0.0,0.54717
AS14.13,2014-03-17,0.7784,0.0,0.67225,0.0,0.0,0.0,0.0,0.78555,0.20387,0.0,0.52031,0.68704,0.0,0.45207,0.0,0.58491
AS14.13,2014-03-18,0.65949,0.0,0.86314,1.0,0.0,0.0,0.0,0.82572,0.1775,0.0,0.51542,0.0,0.0,0.0,0.0,0.66038
AS14.13,2014-03-19,0.72756,0.0,0.91575,0.89383,0.0,0.0,0.0,1.0,1.0,0.0,0.44218,0.0,0.0,0.0,0.0,0.81132
AS14.13,2014-03-20,0.62358,0.0,0.89179,0.83352,0.0,0.0,0.0,0.77211,0.56615,0.0,0.55286,0.0,0.0,0.0,0.0,0.54717
AS14.13,2014-03-21,0.39806,0.0,0.95835,0.91048,0.0,0.0,0.0,0.56428,0.85188,0.28571,0.31731,0.48636,0.0,0.0,0.0,0.54717
AS14.13,2014-03-22,0.75821,0.0,0.90334,0.99026,0.0,0.0,0.0,0.70438,0.81211,0.0,0.61086,0.0,0.0,0.0,0.0,0.92453
AS14.13,2014-03-23,0.58939,0.0,0.86239,0.82591,0.0,0.0,0.0,0.69054,0.42782,0.28571,0.4069,0.0,0.52847,0.0,0.0,0.73585
AS14.13,2014-03-24,0.56465,0.5,0.79494,0.87726,0.0,0.0,0.0,0.55062,0.30598,0.0,0.3454,0.0,0.0,0.0,0.0,1.0
AS14.13,2014-03-25,0.35983,0.0,0.82965,0.68433,0.0,0.0,0.0,0.84365,0.32842,0.0,0.4967,0.79318,0.0,0.5689,0.0,0.77358
AS14.13,2014-03-26,0.60983,0.25,0.88687,0.85722,0.0,0.0,0.0,0.66945,0.59593,0.14286,0.40287,0.0,0.0,0.0,0.0,0.92453
AS14.13,2014-03-27,0.00027,0.0,0.88611,0.845,0.0,0.0,0.0,0.75088,0.56281,0.14286,0.48028,0.71258,0.0,0.0,0.0,0.73585
AS14.13,2014-03-28,0.8749,0.0,0.84687,0.9647,0.0,0.0,0.6485,0.62342,0.80033,0.0,0.9319,0.70052,0.0,0.0,0.0,0.77358
AS14.13,2014-03-29,0.46137,0.0,0.84774,0.84141,0.0,0.0,0.0,0.57234,0.36757,0.0,0.60932,0.0,0.0,0.66084,0.0,0.69811
AS14.13,2014-03-30,0.08051,0.0,0.88666,0.77707,0.0,0.0,0.0,0.87695,0.62607,0.0,0.20408,0.0,0.0,0.0,0.0,0.50943
AS14.13,2014-03-31,0.65481,0.25,0.77914,0.90121,0.0,0.0,0.0,0.51832,0.35685,0.0,0.63289,0.0,0.0,0.0,0.0,0.66038
AS14.13,2014-04-01,1.0,0.75,0.82764,0.84016,0.0,0.0,0.0,0.58978,0.49188,0.42857,1.0,0.0,0.46918,0.0,0.0,0.75472
AS14.13,2014-04-02,0.59083,0.0,1.0,0.81483,0.0,0.0,0.0,0.55313,0.60452,0.0,0.6611,0.0,0.0,0.0,0.0,0.73585
AS14.13,2014-04-03,0.85806,0.75,0.94563,0.75697,0.0,0.0,0.0,0.58621,0.74931,1.0,0.0,0.0,0.0,0.0,0.0,0.77358
AS14.13,2014-04-04,0.75673,0.0,0.884,0.83546,0.0,0.0,0.0,0.6366,0.52874,0.42857,0.50574,0.0,0.0,0.0,0.0,0.81132
AS14.13,2014-04-05,0.31124,0.0,0.93914,0.80803,0.0,0.0,0.0,0.65633,0.82073,0.0,0.17487,0.0,0.0,0.0,0.0,0.62264
AS14.13,2014-04-06,0.84154,0.0,0.86795,0.74924,0.0,0.0,0.0,0.5703,0.54695,0.0,0.56469,0.70987,0.93957,0.0,0.0,0.51887
AS14.13,2014-04-07,0.50829,0.25,0.94385,0.68289,0.0,0.0,0.0,0.87678,0.69883,0.14286,0.68202,0.0,0.0,0.0,0.0,0.73585
AS14.13,2014-04-08,0.78311,0.5,0.89638,0.88269,0.0,0.0,0.0,0.58386,0.68337,0.0,0.31143,0.0,0.0,0.56276,0.0,0.88679
AS14.13,2014-04-09,0.80062,1.0,0.93642,0.70155,0.0,0.0,0.0,0.81199,0.93811,0.0,0.37079,0.0,0.0,1.0,0.0,0.81132
AS14.13,2014-04-10,0.53002,0.25,0.90194,0.0,0.0,0.0,0.50912,0.64266,0.58205,0.0,0.22065,0.0,0.0,0.0,0.0,0.77358
AS14.13,2014-04-11,0.74486,0.25,0.7536,0.0,0.0,0.0,0.0,0.6527,0.23001,0.0,0.49321,0.0,0.0,0.0,0.0,0.62264
AS14.13,2014-04-12,0.59214,1.0,0.85811,0.61866,0.0,0.0,1.0,0.54209,0.5005,0.85714,0.47384,0.0,0.0,0.0,0.0,0.62264
AS14.13,2014-04-13,0.4009,0.0,0.89167,0.0,0.0,0.0,0.0,0.66551,0.53905,0.28571,0.30904,0.0,0.0,0.0,0.0,0.58491
AS14.13,2014-04-14,0.5838,0.0,0.83852,0.0,0.0,0.0,0.0,0.63575,0.32283,0.0,0.37504,0.0,0.71138,0.0,0.0,0.62264
AS14.13,2014-04-15,0.94892,0.5,0.87441,0.0,0.0,0.0,0.0,0.76426,0.56456,0.14286,0.33705,0.0,0.0,0.0,0.0,0.4717
AS14.13,2014-04-16,0.66364,0.5,0.84551,0.0,0.0,0.0,0.82958,0.69624,0.40194,0.0,0.43014,0.0,0.0,0.0,0.0,0.4717
AS14.13,2014-04-17,0.53167,0.5,0.91414,0.55241,0.0,0.0,0.77309,0.87173,0.76674,0.14286,0.45995,0.0,0.0,0.0,0.0,0.54717
AS14.13,2014-04-18,0.19518,0.0,0.63077,0.0,0.0,0.0,0.0,0.45013,0.06284,0.0,0.12993,0.0,0.0,0.0,0.0,0.0
AS14.13,2014-04-19,0.84941,0.25,0.87248,0.7612,0.0,0.0,0.87815,0.75369,0.59239,0.0,0.35291,0.35191,0.0,0.0,0.0,0.69811
AS14.13,2014-04-20,0.0,0.0,0.85477,0.32288,0.0,0.0,0.50873,0.56219,0.18855,0.0,0.33351,0.0,0.0,0.0,0.0,0.58491
AS14.13,2014-04-21,0.51349,0.0,0.90573,0.0,0.0,0.0,0.0,0.93302,0.67541,0.0,0.28499,0.47753,0.0,0.0,0.0,0.73585
AS14.13,2014-04-22,0.85693,0.0,0.85295,0.0,0.0,0.0,0.0,0.67265,0.48164,0.14286,0.55189,0.0,0.0,0.0,0.0,0.42453
AS14.13,2014-04-23,0.6471,0.75,0.77852,0.0,0.0,0.0,0.0,0.54998,0.25527,0.28571,0.59675,0.53727,0.0,0.0,0.0,0.73585
AS14.13,2014-04-24,0.6675,0.5,0.78238,0.0,0.0,0.0,0.0,0.68556,0.90713,0.0,0.55113,0.0,0.0,0.0,0.0,0.78616
AS14.13,2014-04-25,0.75459,0.0,0.77583,0.0,0.0,0.0,0.0,0.63905,0.36974,0.0,0.8095,0.0,1.0,0.0,0.0,0.80189
AS14.13,2014-04-26,0.38462,0.0,0.85843,0.0,0.0,0.0,0.0,0.68058,0.48426,0.0,0.5155,0.68164,0.0,0.0,0.0,1.0
AS14.13,2014-04-27,0.7229,0.0,0.92322,0.0,0.0,0.0,0.52406,0.86534,0.90302,0.0,0.65847,0.7064,0.0,0.73984,0.0,0.84906
AS14.13,2014-04-28,0.63286,0.0,0.86762,0.0,0.0,0.0,0.5229,0.73829,0.517,0.0,0.5722,0.64277,0.0,0.0,0.0,0.8805
AS14.13,2014-04-29,0.59614,0.0,0.87811,0.0,0.0,0.0,0.51013,0.63399,0.52658,0.0,0.34497,0.78005,0.0,0.0,0.0,0.9434
AS14.13,2014-04-30,0.31799,0.0,0.8703,0.0,0.0,0.0,0.87687,0.69442,0.48329,0.0,0.61631,0.69037,0.0,0.0,0.0,0.81761
AS14.13,2014-05-01,0.41707,0.0,0.8473,0.0,0.0,0.0,0.84256,0.75666,0.42213,0.0,0.51676,0.7033,0.87116,0.0,0.0,0.91195
AS14.13,2014-05-02,0.78071,0.0,0.87153,0.0,0.0,0.0,0.77535,0.57728,0.53641,0.0,0.5552,0.69111,0.0,0.0,0.0,0.84906
AS14.13,2014-05-03,0.12967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754,0.0,0.0,0.0,0.0,0.70755
AS14.14,2014-03-21,0.62683,1.0,0.87088,0.83899,0.89055,0.0,0.0,1.0,0.79824,0.0,0.96327,0.57159,0.0,0.0,0.0,0.8
AS14.14,2014-03-22,0.72885,0.0,0.92599,1.0,0.83364,0.0,0.0,0.84925,0.93014,0.0,1.0,0.0,0.0,1.0,0.0,0.725
AS14.14,2014-03-23,0.71402,0.0,0.8809,0.89873,0.75047,0.0,0.0,0.693,0.67506,0.0,0.95718,0.0,0.0,0.0,0.0,0.75
AS14.14,2014-03-24,0.65517,0.0,0.96514,0.95911,1.0,0.0,0.0,0.73707,0.95363,0.0,0.91078,0.73382,0.0,0.0,0.0,0.8125
AS14.14,2014-03-25,0.70972,0.11111,0.94103,0.0,0.87712,0.0,0.0,0.88706,1.0,0.5,0.93864,1.0,0.0,0.0,0.0,0.71875
AS14.14,2014-03-26,0.63984,0.11111,0.92145,0.97578,0.28853,0.0,0.0,0.91419,0.8194,0.5,0.92468,0.63835,0.0,0.0,0.0,0.875
AS14.14,2014-03-27,0.57567,0.11111,1.0,0.85956,0.7467,0.0,0.0,0.55727,0.95406,0.0,0.98183,0.09559,0.0,0.0,0.0,0.825
AS14.14,2014-03-28,0.74695,0.11111,0.96819,0.79504,0.79985,0.0,0.0,0.6947,0.89301,0.0,0.94051,0.0,1.0,0.0,0.0,0.775
AS14.14,2014-03-29,0.645,0.11111,0.82103,0.39363,0.74621,0.0,0.0,0.42852,0.35389,0.5,0.89141,0.0,0.0,0.0,0.0,1.0
AS14.14,2014-03-30,0.94056,0.11111,0.68257,0.0,0.0,0.0,0.0,0.39115,0.20087,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
AS14.14,2014-03-31,0.65643,0.44444,0.75823,0.0,0.0,0.0,0.0,0.4477,0.23339,1.0,0.0,0.0,0.0,0.0,0.0,0.84375
AS14.14,2014-04-01,0.29928,0.0,0.49812,0.0,0.0,0.0,0.0,0.45027,0.03056,0.0,0.46613,0.0,0.0,0.0,0.0,0.775
AS14.14,2014-04-02,0.54626,0.0,0.55491,0.0,0.0,0.0,0.0,0.32846,0.05715,0.0,0.56929,0.0,0.0,0.0,0.0,0.875
AS14.14,2014-04-03,0.55184,0.0,0.64664,0.0,0.32562,0.0,0.0,0.51254,0.1785,0.0,0.51294,0.0,0.0,0.0,0.0,0.91667
AS14.14,2014-04-04,0.28659,0.0,0.39481,0.0,0.0,0.0,0.0,0.42144,0.02117,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
AS14.14,2014-04-05,0.5493,0.0,0.72321,0.0,0.0,0.0,0.31832,0.5104,0.11094,0.0,0.58241,0.0,0.0,0.0,0.0,0.925
AS14.14,2014-04-06,0.55313,0.11111,0.96218,0.0,0.0,0.0,0.0,0.46288,0.09399,0.0,0.62505,0.0,0.0,0.0,0.0,0.925
AS14.14,2014-04-07,0.27764,0.0,0.51045,0.0,0.0,0.0,0.0,0.53881,0.03967,0.5,0.65138,0.0,0.0,0.0,0.0,0.875
AS14.14,2014-04-08,1.0,0.11111,0.46113,0.0,0.0,0.0,0.0,0.46979,0.03224,0.0,0.0,0.0,0.0,0.0,0.0,0.85
AS14.14,2014-04-09,0.4674,0.0,0.55876,0.0,0.0,0.0,0.0,0.41742,0.08142,0.0,0.35098,0.0,0.0,0.0,0.0,1.0
AS14.14,2014-04-10,0.46775,0.0,0.3262,0.0,0.0,0.0,0.0,0.38566,0.06223,0.0,0.453,0.0,0.0,0.0,0.0,0.83333
AS14.14,2014-04-11,0.73182,0.22222,0.32791,0.0,0.0,0.0,0.0,0.50097,0.03986,0.0,0.55923,0.0,0.0,0.0,0.0,0.96875
AS14.14,2014-04-12,0.15687,0.0,0.0,0.0,0.0,0.0,0.0,0.38093,0.00657,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
AS14.14,2014-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.14,2014-04-14,0.23804,0.0,0.40571,0.0,0.0,0.0,0.0,0.96705,0.02271,0.0,0.0,0.0,0.0,0.0,0.0,0.9375
AS14.14,2014-04-15,0.64279,0.0,0.43409,0.0,0.0,0.0,0.0,0.40938,0.02225,0.0,0.37218,0.0,0.0,0.0,0.0,0.75
AS14.14,2014-04-16,0.71843,0.0,0.28897,0.0,0.0,0.0,0.0,0.488,0.05434,0.0,0.0,0.0,0.0,0.0,0.0,0.75
AS14.14,2014-04-17,0.84189,0.0,0.42985,0.0,0.0,0.0,1.0,0.54024,0.05879,0.5,0.39226,0.0,0.0,0.0,0.0,0.775
AS14.14,2014-04-18,0.16992,0.0,0.40305,0.0,0.0,0.0,0.0,0.40949,0.00587,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
